How did you spend your last birthday?	Matthew	<img src='Matthew.png' />	[sound:Level-A2-306074133.mp3]	H_w   d_d   y_u   s_e_d   y_u_   <br>l_s_   b_r_h_a_?   	Como você passou seu último aniversário?	I had a party at my house and invited some friends. It was very simple	Kendra	<img src=Kendra.png />	[sound:Level-A2-1161640452.mp3]	I   h_d   a   p_r_y   a_   m_   <br>h_u_e   a_d   i_v_t_d   s_m_   <br>f_i_n_s.   I_   w_s   v_r_   <br>s_m_l_   	Eu fiz uma festa na minha casa e convidei alguns amigos. Foi bem simples		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥08-I-had-a-great-time ⚑Simple-Past 	Level-A2-306074133.mp3	Level-A2-1161640452.mp3				
Did you talk to Kendra on Monday?	John	<img src='John.png' />	[sound:Level-A2-1183121487.mp3]	D_d   y_u   t_l_   t_   K_n_r_   <br>o_   M_n_a_?   	Você falou com a Kendra na segunda?	No, I didn't. I forgot it	Ana	<img src=Ana.png />	[sound:Level-A2-1027958269.mp3]	N_,   I   d_d_'_.   I   f_r_o_   <br>i_   	Não, eu não falei. Eu esqueci		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥08-I-had-a-great-time ⚑Simple-Past 	Level-A2-1183121487.mp3	Level-A2-1027958269.mp3				
Did you have a great time at school?	Kimberly	<img src='Kimberly.png' />	[sound:Level-A2-983790934.mp3]	D_d   y_u   h_v_   a   g_e_t   <br>t_m_   a_   s_h_o_?   	Você se divertiu na escola?	Yes, I did	Eva	<img src=Eva.png />	[sound:Level-A2-1463024579.mp3]	Y_s,   I   d_d   	Sim, eu me diverti		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥08-I-had-a-great-time ⚑Simple-Past 	Level-A2-983790934.mp3	Level-A2-1463024579.mp3				
Was she in Vegas last month?	Matthew	<img src='Matthew.png' />	[sound:Level-A2-19786715.mp3]	W_s   s_e   i_   V_g_s   l_s_   <br>m_n_h?   	Ela estava em Vegas mês passado?	Yes, she was. She went there to celebrate her promotion	Salli	<img src=Salli.png />	[sound:Level-A2-1744788071.mp3]	Y_s,   s_e   w_s.   S_e   w_n_   <br>t_e_e   t_   c_l_b_a_e   <br>h_r   p_o_o_i_n   	Sim, ela estava. Ela foi lá para celebrar a promoção dela		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥08-I-had-a-great-time ⚑Simple-Past 	Level-A2-19786715.mp3	Level-A2-1744788071.mp3				
What did he do past summer?	Kendra	<img src='Kendra.png' />	[sound:Level-A2-681078898.mp3]	W_a_   d_d   h_   d_   p_s_   s_m_e_?   <br>	O que ele fez no verão passado?	He went camping	Salli	<img src=Salli.png />	[sound:Level-A2-1223705021.mp3]	H_   w_n_   c_m_i_g   	Ele foi acampar		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥08-I-had-a-great-time ⚑Simple-Past 	Level-A2-681078898.mp3	Level-A2-1223705021.mp3				
Where's the drugstore?	Salli	<img src='Salli.png' />	[sound:Level-A2-442270411.mp3]	W_e_e's   t_e   d_u_s_o_e?   	Onde é a famácia?	It's next to the post office	Ana	<img src=Ana.png />	[sound:Level-A2-2036645376.mp3]	I_'_   n_x_   t_   t_e   p_s_   <br>o_f_c_   	É do lado dos Correios		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Simple-Present ♚	Level-A2-442270411.mp3	Level-A2-2036645376.mp3				
Where's the supermarket?	Salli	<img src='Salli.png' />	[sound:Level-A2-1556769791.mp3]	W_e_e's   t_e   s_p_r_a_k_t?   <br>	Onde é o supermercado?	It's across from the shoe store	Kendra	<img src=Kendra.png />	[sound:Level-A2-1005224922.mp3]	I_'_   a_r_s_   f_o_   t_e   s_o_   <br>s_o_e   	É do outro lado da loja de sapatos		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Simple-Present ♚	Level-A2-1556769791.mp3	Level-A2-1005224922.mp3				
Where are the ATMs?	Salli	<img src='Salli.png' />	[sound:Level-A2-685788599.mp3]	W_e_e   a_e   t_e   A_M_?   	Onde estão os caixas eletrônicos?	They're behind the library	John	<img src=John.png />	[sound:Level-A2-1958739681.mp3]	T_e_'_e   b_h_n_   t_e   l_b_a_y   <br>	Eles estão atrás da biblioteca	ATM = Automated Teller Machine	Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Simple-Present ♚	Level-A2-685788599.mp3	Level-A2-1958739681.mp3				
Is there a coffee shop near here?	Matthew	<img src='Matthew.png' />	[sound:Level-A2-1406886712.mp3]	I_   t_e_e   a   c_f_e_   s_o_   <br>n_a_   h_r_?   	Tem uma cafeteria aqui por perto?	Yes, there is. It's between the restaurant and the museum	Kendra	<img src=Kendra.png />	[sound:Level-A2-1719024975.mp3]	Y_s,   t_e_e   i_.   I_'_   b_t_e_n   <br>t_e   r_s_a_r_n_   <br>a_d   t_e   m_s_u_   	Sim, tem. É entre o restaurante e o museu	There is e There are significam “há”, “existe” ou "tem", sendo que a única diferença entre eles é que there is é singular e there are é plural.	Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be ♚	Level-A2-1406886712.mp3	Level-A2-1719024975.mp3				
Are there many green areas around?	Matthew	<img src='Matthew.png' />	[sound:Level-A2-2098758296.mp3]	A_e   t_e_e   m_n_   g_e_n   a_e_s   <br>a_o_n_?   	Tem muitas áreas verdes por aqui?	Yes, there are. There are many parks and squares near here	John	<img src=John.png />	[sound:Level-A2-2003227361.mp3]	Y_s,   t_e_e   a_e.   T_e_e   a_e   <br>m_n_   p_r_s   a_d   <br>s_u_r_s   n_a_   h_r_   	Sim, tem. Tem muitos parques e praças por aqui		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be ♚	Level-A2-2098758296.mp3	Level-A2-2003227361.mp3				
Is there a shopping mall in this neighborhood?	Salli	<img src='Salli.png' />	[sound:Level-A2-713312224.mp3]	I_   t_e_e   a   s_o_p_n_   m_l_   <br>i_   t_i_   n_i_h_o_h_o_?   <br>	Tem um shopping nesse bairro?	No, there isn't	Kendra	<img src=Kendra.png />	[sound:Level-A2-1991185665.mp3]	N_,   t_e_e   i_n't   	Não, não tem		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be 	Level-A2-713312224.mp3	Level-A2-1991185665.mp3				
Are there bakeries near here?	Matthew	<img src='Matthew.png' />	[sound:Level-A2-629896469.mp3]	A_e   t_e_e   b_k_r_e_   n_a_   <br>h_r_?   	Tem padarias aqui por perto?	No, there aren't	Kendra	<img src=Kendra.png />	[sound:Level-A2-1367054583.mp3]	N_,   t_e_e   a_e_'_   	Não, não tem		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be ♚	Level-A2-629896469.mp3	Level-A2-1367054583.mp3				
Is there a bank around here?	Salli	<img src='Salli.png' />	[sound:Level-A2-1738488886.mp3]	I_   t_e_e   a   b_n_   a_o_n_   <br>h_r_?   	Tem um banco aqui por perto?	Yes, there is. There's one on the corner of Maple Avenue and Pine Street	Kendra	<img src=Kendra.png />	[sound:Level-A2-1113606835.mp3]	Y_s,   t_e_e   i_.   T_e_e's   <br>o_e   o_   t_e   c_r_e_   <br>o_   M_p_e   A_e_u_   a_d   P_n_   <br>S_r_e_   	Sim, tem. Tem um na esquina da Avenida Maple e a Rua Pine		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be ♚	Level-A2-1738488886.mp3	Level-A2-1113606835.mp3				
Are there gas stations on First Street?	Kendra	<img src='Kendra.png' />	[sound:Level-A2-57551938.mp3]	A_e   t_e_e   g_s   s_a_i_n_   <br>o_   F_r_t   S_r_e_?   	Tem postos de gasolina na Rua First?	Yes, there are. There are two gas stations	John	<img src=John.png />	[sound:Level-A2-167222460.mp3]	Y_s,   t_e_e   a_e.   T_e_e   a_e   <br>t_o   g_s   s_a_i_n_   <br>	Sim, tem. Tem dois postos de gasolina		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be 	Level-A2-57551938.mp3	Level-A2-167222460.mp3				
Is there a hotel in this neighborhood?	Matthew	<img src='Matthew.png' />	[sound:Level-A2-213079693.mp3]	I_   t_e_e   a   h_t_l   i_   t_i_   <br>n_i_h_o_h_o_?   	Tem um hotel neste bairro?	Yes, there is. It's near here	John	<img src=John.png />	[sound:Level-A2-2085580423.mp3]	Y_s,   t_e_e   i_.   I_'_   n_a_   <br>h_r_   	Sim, tem. É perto daqui		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be 	Level-A2-213079693.mp3	Level-A2-2085580423.mp3				
Are there clothing stores around here?	Salli	<img src='Salli.png' />	[sound:Level-A2-764723595.mp3]	A_e   t_e_e   c_o_h_n_   s_o_e_   <br>a_o_n_   h_r_?   	Tem lojas de roupa aqui por perto?	No, there aren't. The clothing stores are far from here, downtown	Ana	<img src=Ana.png />	[sound:Level-A2-148826858.mp3]	N_,   t_e_e   a_e_'_.   T_e   c_o_h_n_   <br>s_o_e_   a_e   f_r   <br>f_o_   h_r_,   d_w_t_w_   <br>	Não, não tem. As lojas de roupa são longes daqui, no centro		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be 	Level-A2-764723595.mp3	Level-A2-148826858.mp3				
How can I get to the grocery store?	Salli	<img src='Salli.png' />	[sound:Level-A2-126416137.mp3]	H_w   c_n   I   g_t   t_   t_e   <br>g_o_e_y   s_o_e?   	Como eu chego à mercearia?	Go straight ahead for two blocks, turn right on Melburn Street, go straight ahead for one block, the grocery store is on your left	Kimberly	<img src=Kimberly.png />	[sound:Level-A2-2070836494.mp3]	G_   s_r_i_h_   a_e_d   f_r   t_o   <br>b_o_k_,   t_r_   r_g_t   <br>o_   M_l_u_n   S_r_e_,   g_   <br>s_r_i_h_   a_e_d   f_r   o_e   b_o_k,   t_e   g_o_e_y   s_o_e   i_   o_   y_u_   l_f_   	Vá reto por dois quarterões, vire a direita na rua Melburn, vá reto por um quarteirão, a mercearia está à sua esquerda		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Simple-Present ♚	Level-A2-126416137.mp3	Level-A2-2070836494.mp3				
How can we get to the restaurant?	Matthew	<img src='Matthew.png' />	[sound:Level-A2-827195516.mp3]	H_w   c_n   w_   g_t   t_   t_e   <br>r_s_a_r_n_?   	Como nós chegamos ao restaurante?	Go up on Second Street, turn left on Rainbow Street, go straight ahead for two blocks, the restaurant is in front of the gym	Ana	<img src=Ana.png />	[sound:Level-A2-1212772568.mp3]	G_   u_   o_   S_c_n_   S_r_e_,   <br>t_r_   l_f_   o_   R_i_b_w   <br>S_r_e_,   g_   s_r_i_h_   <br>a_e_d   f_r   t_o   b_o_k_,   t_e   r_s_a_r_n_   i_   i_   f_o_t   o_   t_e   g_m   	Suba na Rua Second, vire à esquerda na Rua Rainbow, vá reto por dois quarteirões, o restaurante é em frente à academia		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Simple-Present ♚	Level-A2-827195516.mp3	Level-A2-1212772568.mp3				
What's your neighborhood like?	Kimberly	<img src='Kimberly.png' />	[sound:Level-A2-2037505088.mp3]	W_a_'_   y_u_   n_i_h_o_h_o_   <br>l_k_?   	Como é o seu bairro?	It's safe, clean and quiet	Salli	<img src=Salli.png />	[sound:Level-A2-879724539.mp3]	I_'_   s_f_,   c_e_n   a_d   q_i_t   <br>	É seguro, limpo e tranquilo		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑WH-Questions ♚	Level-A2-2037505088.mp3	Level-A2-879724539.mp3				
What's Matthew's neighborhood like?	Kendra	<img src='Kendra.png' />	[sound:Level-A2-2007781269.mp3]	W_a_'_   M_t_h_w's   n_i_h_o_h_o_   <br>l_k_?   	Como é o bairro do Matthew?	It's rich, crowded and a little polluted	Ana	<img src=Ana.png />	[sound:Level-A2-178372422.mp3]	I_'_   r_c_,   c_o_d_d   a_d   <br>a   l_t_l_   p_l_u_e_   	É rico, lotado e um pouco poluído		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑WH-Questions 	Level-A2-2007781269.mp3	Level-A2-178372422.mp3				
What's your neighborhood like?	Salli	<img src='Salli.png' />	[sound:Level-A2-716177518.mp3]	W_a_'_   y_u_   n_i_h_o_h_o_   <br>l_k_?   	Como é o seu bairro?	It's interesting, busy and clean	Kendra	<img src=Kendra.png />	[sound:Level-A2-1931596229.mp3]	I_'_   i_t_r_s_i_g,   b_s_   a_d   <br>c_e_n   	É interessante, agitado e limpo		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑WH-Questions ♚	Level-A2-716177518.mp3	Level-A2-1931596229.mp3				
Is it safe?	Salli	<img src='Salli.png' />	[sound:Level-A2-894368616.mp3]	I_   i_   s_f_?   	É seguro?	Yes, it is	Kendra	<img src=Kendra.png />	[sound:Level-A2-73721539.mp3]	Y_s,   i_   i_   	Sim, é		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Simple-Present ♚	Level-A2-894368616.mp3	Level-A2-73721539.mp3				
Is there much noise?	Salli	<img src='Salli.png' />	[sound:Level-A2-815643391.mp3]	I_   t_e_e   m_c_   n_i_e?   	Tem muito barulho	Yes, there is	Ana	<img src=Ana.png />	[sound:Level-A2-373704365.mp3]	Y_s,   t_e_e   i_   	Sim, tem		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be ♚	Level-A2-815643391.mp3	Level-A2-373704365.mp3				
Is there much crime in your neighborhood?	Kimberly	<img src='Kimberly.png' />	[sound:Level-A2-296018371.mp3]	I_   t_e_e   m_c_   c_i_e   i_   <br>y_u_   n_i_h_o_h_o_?   	Tem muito crime no seu bairro?	No, there isn't much	Matthew	<img src=Matthew.png />	[sound:Level-A2-1372638509.mp3]	N_,   t_e_e   i_n't   m_c_   	Não, não tem muito		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be ♚	Level-A2-296018371.mp3	Level-A2-1372638509.mp3				
How many movie theaters are there in your neighborhood?	Salli	<img src='Salli.png' />	[sound:Level-A2-160767681.mp3]	H_w   m_n_   m_v_e   t_e_t_r_   <br>a_e   t_e_e   i_   y_u_   <br>n_i_h_o_h_o_?   	Quantos cinemas há no seu bairro?	There are a few	Justin	<img src=Justin.png />	[sound:Level-A2-1870276512.mp3]	T_e_e   a_e   a   f_w   	Tem alguns		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be ♚	Level-A2-160767681.mp3	Level-A2-1870276512.mp3				
How many subway stations are there near here?	Salli	<img src='Salli.png' />	[sound:Level-A2-63657147.mp3]	H_w   m_n_   s_b_a_   s_a_i_n_   <br>a_e   t_e_e   n_a_   h_r_?   <br>	Quantas estações de metrô há por aqui?	I don't know	Justin	<img src=Justin.png />	[sound:Level-A2-631527197.mp3]	I   d_n't   k_o_   	Eu não sei		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥09-Your-Neighborhood ⚑Verb-There-to-Be 	Level-A2-63657147.mp3	Level-A2-631527197.mp3				
I hear you have a new boyfriend..	Ana	<img src='Ana.png' />	[sound:Level-A2-507892027.mp3]	I   h_a_   y_u   h_v_   a   n_w   <br>b_y_r_e_d..   	Fiquei sabendo que você tem um namorado novo..	Yeah, his name is Matthew	Kendra	<img src=Kendra.png />	[sound:Level-A2-294418481.mp3]	Y_a_,   h_s   n_m_   i_   M_t_h_w   <br>	Sim, o nome dele é Matthew		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑Possessive-pronouns ♚	Level-A2-507892027.mp3	Level-A2-294418481.mp3				
What does he look like?	Ana	<img src='Ana.png' />	[sound:Level-A2-1326428437.mp3]	W_a_   d_e_   h_   l_o_   l_k_?   <br>	Como ele é?	He's average height and thin	Kendra	<img src=Kendra.png />	[sound:Level-A2-19539872.mp3]	H_'_   a_e_a_e   h_i_h_   a_d   <br>t_i_   	Ele tem altura média e é magro		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑WH-Questions ♚	Level-A2-1326428437.mp3	Level-A2-19539872.mp3				
What does his hair look like?	Ana	<img src='Ana.png' />	[sound:Level-A2-1548229016.mp3]	W_a_   d_e_   h_s   h_i_   l_o_   <br>l_k_?   	Como é o cabelo dele?	He has shoulder-length wavy black hair and his eyes are brown	Kendra	<img src=Kendra.png />	[sound:Level-A2-1316090404.mp3]	H_   h_s   s_o_l_e_-_e_g_h   w_v_   <br>b_a_k   h_i_   a_d   <br>h_s   e_e_   a_e   b_o_n   	Ele tem cabelos na altura dos ombros, ondulado e preto e os olhos dele são castanhos		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑WH-Questions ♚	Level-A2-1548229016.mp3	Level-A2-1316090404.mp3				
It sounds to me that he is very handsome!	Ana	<img src='Ana.png' />	[sound:Level-A2-1074023486.mp3]	I_   s_u_d_   t_   m_   t_a_   <br>h_   i_   v_r_   h_n_s_m_!   <br>	Me parece que ele é bem bonito!	Yes, he is!	Kendra	<img src=Kendra.png />	[sound:Level-A2-2052081520.mp3]	Y_s,   h_   i_!   	Sim, ele é		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑Simple-Present ♚	Level-A2-1074023486.mp3	Level-A2-2052081520.mp3				
What does your wife look like?	Matthew	<img src='Matthew.png' />	[sound:Level-A2-377574598.mp3]	W_a_   d_e_   y_u_   w_f_   l_o_   <br>l_k_?   	Como é a sua esposa?	She's gorgeous! She's short and slim, she has long curly red hair and blue eyes	John	<img src=John.png />	[sound:Level-A2-1156791652.mp3]	S_e's   g_r_e_u_!   S_e's   s_o_t   <br>a_d   s_i_,   s_e   h_s   <br>l_n_   c_r_y   r_d   h_i_   <br>a_d   b_u_   e_e_   	Ela é maravilhosa! Ela é baixa e magra, ela tem um cabelo longo, encaracolado e ruivo e tem olhos azuis		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑WH-Questions ♚	Level-A2-377574598.mp3	Level-A2-1156791652.mp3				
Is she the one talking to Liz?	Matthew	<img src='Matthew.png' />	[sound:Level-A2-939437364.mp3]	I_   s_e   t_e   o_e   t_l_i_g   <br>t_   L_z?   	É aquela que está conversando com a Liz?	Yes, that's her!	John	<img src=John.png />	[sound:Level-A2-1153600407.mp3]	Y_s,   t_a_'_   h_r!   	Sim, é ela!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑Simple-Present ♚	Level-A2-939437364.mp3	Level-A2-1153600407.mp3				
What does Justin look like?	Salli	<img src='Salli.png' />	[sound:Level-A2-1293759312.mp3]	W_a_   d_e_   J_s_i_   l_o_   l_k_?   <br>	Como é o Justin?	He's pretty tall and thin. He has short straight blond hair and blue eyes	Eva	<img src=Eva.png />	[sound:Level-A2-713949149.mp3]	H_'_   p_e_t_   t_l_   a_d   t_i_.   <br>H_   h_s   s_o_t   s_r_i_h_   <br>b_o_d   h_i_   a_d   <br>b_u_   e_e_   	Ele é bem alto e magro. Ele tem o cabelo curto, liso e loiro e tem olhos azuis		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑WH-Questions 	Level-A2-1293759312.mp3	Level-A2-713949149.mp3				
How old is he?	Salli	<img src='Salli.png' />	[sound:Level-A2-1172944016.mp3]	H_w   o_d   i_   h_?   	Quantos anos ele tem?	He's 16 years old	Eva	<img src=Eva.png />	[sound:Level-A2-1426690391.mp3]	H_'_   1_   y_a_s   o_d   	Ele tem 16 anos		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑WH-Questions 	Level-A2-1172944016.mp3	Level-A2-1426690391.mp3				
Does he wear glasses?	Salli	<img src='Salli.png' />	[sound:Level-A2-2009421377.mp3]	D_e_   h_   w_a_   g_a_s_s?   	Ele usa óculos?	No, he doesn't	Eva	<img src=Eva.png />	[sound:Level-A2-348389220.mp3]	N_,   h_   d_e_n't   	Não, ele não usa		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑Simple-Present ♚	Level-A2-2009421377.mp3	Level-A2-348389220.mp3				
Is he the tall boy in jeans?	Salli	<img src='Salli.png' />	[sound:Level-A2-209213153.mp3]	I_   h_   t_e   t_l_   b_y   i_   <br>j_a_s?   	É o menino alto usando jeans?	Yes, that's him!	Eva	<img src=Eva.png />	[sound:Level-A2-1344562857.mp3]	Y_s,   t_a_'_   h_m!   	Sim, é ele!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑Simple-Present 	Level-A2-209213153.mp3	Level-A2-1344562857.mp3				
What does your husband look like?	Salli	<img src='Salli.png' />	[sound:Level-A2-1728048531.mp3]	W_a_   d_e_   y_u_   h_s_a_d   <br>l_o_   l_k_?   	Como é o seu marido?	He's very tall and strong. He has short straight black hair and light brown eyes. He wears a beard and a mustache. He's really good-looking	Ana	<img src=Ana.png />	[sound:Level-A2-1320579590.mp3]	H_'_   v_r_   t_l_   a_d   s_r_n_.   <br>H_   h_s   s_o_t   s_r_i_h_   <br>b_a_k   h_i_   a_d   <br>l_g_t   b_o_n   e_e_.   H_   w_a_s   a   b_a_d   a_d   a   m_s_a_h_.   H_'_   r_a_l_   g_o_-_o_k_n_   	Ele é bem alto e forte. Ele tem um cabelo curto, liso e preto e olhos castanho claros. Ele é muito atraente		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑WH-Questions ♚	Level-A2-1728048531.mp3	Level-A2-1320579590.mp3				
Is he the man wearing a green T-shirt?	Salli	<img src='Salli.png' />	[sound:Level-A2-1661910776.mp3]	I_   h_   t_e   m_n   w_a_i_g   <br>a   g_e_n   T-s_i_t?   	Ele é o homem usando uma camiseta verde?	Yes, that's him!	Ana	<img src=Ana.png />	[sound:Level-A2-1419968859.mp3]	Y_s,   t_a_'_   h_m!   	Sim, é ele!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑Simple-Present 	Level-A2-1661910776.mp3	Level-A2-1419968859.mp3				
I miss my grandpa!	Eva	<img src='Eva.png' />	[sound:Level-A2-478850875.mp3]	I   m_s_   m_   g_a_d_a!   	Eu sinto saudades do meu vovô!	What did he look like?	Salli	<img src=Salli.png />	[sound:Level-A2-853372632.mp3]	W_a_   d_d   h_   l_o_   l_k_?   <br>	Como ele era?		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑WH-Questions 	Level-A2-478850875.mp3	Level-A2-853372632.mp3				
He was tall and chubby. He had short curly gray hair and green eyes	Eva	<img src='Eva.png' />	[sound:Level-A2-7461867.mp3]	H_   w_s   t_l_   a_d   c_u_b_.   <br>H_   h_d   s_o_t   c_r_y   <br>g_a_   h_i_   a_d   g_e_n   <br>e_e_   	Ele era alto e gordinho. Tinha um cabelo curto, cacheado e grisalho e olhos verdes	I think he was a very handsome old man!	Salli	<img src=Salli.png />	[sound:Level-A2-1849897452.mp3]	I   t_i_k   h_   w_s   a   v_r_   <br>h_n_s_m_   o_d   m_n!   <br>	Eu acho que ele era um senhor muito bonito!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑Simple-Present ♚	Level-A2-7461867.mp3	Level-A2-1849897452.mp3				
What does Eva look like?	Salli	<img src='Salli.png' />	[sound:Level-A2-1171108157.mp3]	W_a_   d_e_   E_a   l_o_   l_k_?   <br>	Como é a Eva?	She's a cute little girl. She's short and thin. She has long wavy black hair and black eyes	Ana	<img src=Ana.png />	[sound:Level-A2-1955201098.mp3]	S_e's   a   c_t_   l_t_l_   g_r_.   <br>S_e's   s_o_t   a_d   <br>t_i_.   S_e   h_s   l_n_   w_v_   <br>b_a_k   h_i_   a_d   b_a_k   e_e_   	Ela é uma garotinha fofa. Ela é baixa e magra. Ela tem um cabelo comprido, ondulado e preto e olhos pretos		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑WH-Questions 	Level-A2-1171108157.mp3	Level-A2-1955201098.mp3				
Is she the one wearing a ponytail?	Salli	<img src='Salli.png' />	[sound:Level-A2-1339577301.mp3]	I_   s_e   t_e   o_e   w_a_i_g   <br>a   p_n_t_i_?   	Ela é a que está usando um rabo de cavalo?	No, it's not her. Eva is the one with braids	Ana	<img src=Ana.png />	[sound:Level-A2-1262106860.mp3]	N_,   i_'_   n_t   h_r.   E_a   <br>i_   t_e   o_e   w_t_   b_a_d_   <br>	Não, não é ela. Eva é a que está com as tranças		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A2 ♥10-Describing-People ⚑Simple-Present 	Level-A2-1339577301.mp3	Level-A2-1262106860.mp3				
